pred
0.011559270949908891
0.011385689410447066
0.011468302359913958
0.011646187715750189
0.011331264659441872
0.011115096830270722
0.011242531713383769
0.011447614675979309
0.01169742772916979
0.011495653746179583
0.011102270597638342
0.011104306936356641
0.011234965121731454
0.011352446302951291
0.011402148486414975
0.011490828178734539
0.01133673996674842
0.011293949803454183
0.011348043735763345
0.011521278336647888
0.011582562494986699
0.011511994592366823
0.011456266126319255
0.011511191367696866
0.011146667626819505
0.010920721337959391
0.011166029969844914
0.011200280699425497
0.011237863265104255
0.011170083532349401
