pred
0.011662734324322726
0.011420181918294383
0.011512391157180158
0.011643288083651272
0.011282719514063243
0.010988404568769265
0.011072666821089764
0.011326512746321665
0.011645737753429
0.011417416675478655
0.010905626591267824
0.010871592192492816
0.011059431534792868
0.01130171342892736
0.011373276321150986
0.011469221521042839
0.011262834094655023
0.011179129989104485
0.011245006008363746
0.011462255689735874
0.01152767865292086
0.011426666505895664
0.011402245308923507
0.01150957632247165
0.011183018145351397
0.010810671494097968
0.011015988219908245
0.011081931846175567
0.011172941144559221
0.01111521180354771
