"DATE","IBOV","DOL","PETR","VALE","BBDC","WTI","PRE5Y","VOL20D","VOL20D1P"
2010-12-02,0.00262112022868699,-0.00182005040701638,0.00552705710214552,0.0107914716327642,0.00986086876555392,0.0140790970936049,0.000151883811307485,0.0136612430039832,0.0131491748811929
2010-12-03,0.00343161873947295,-0.0100996044961277,0.0117418178766835,0.012444605048084,-0.020408871631207,0.0135472832787569,-0.000771982384517145,0.0131491748811929,0.0131310125563277
2010-12-06,-0.00308648866515249,-0.00255579799736705,0.00620638144253727,0.0044072349874078,-0.0178310816430725,0.00168057851441716,0.00304218940889101,0.0131310125563277,0.0131150141074788
2010-12-07,-0.00308162216105501,-0.000654859377473005,-0.0199186433065193,-0.00228933797267317,-0.0120665114131167,-0.00719023432538624,-0.00315858545210945,0.0131150141074788,0.0132868116617939
2010-12-08,-0.0169154137596568,0.00977814540665845,-0.0139029051689916,-0.0224648420362401,-0.00273514833939448,-0.00440703577844648,0.00754639411648172,0.0132868116617939,0.0132846272112622
2010-12-09,-0.00433655211287132,0.00775425373978145,0.0158733491562901,0.0109388699479496,-0.00947874395454384,0.000566091155790538,0.00661291113120877,0.0132846272112622,0.0134208023559441
2010-12-10,0.00678317092112479,0.00315494536057215,0.0117418178766835,0.0124071070470535,-0.00307692550447891,-0.00613080939380062,-0.0094003721546505,0.0134208023559441,0.0135407680784592
2010-12-13,0.0114210469851237,-0.00867074387726463,0.00813800267284437,0.0247055014859434,0.0113376425118457,0.00918217639943908,0.003091558187716,0.0135407680784592,0.0130683855430454
2010-12-14,-0.00557056014442736,-0.00465926353783719,-0.00309238746626939,-0.00880302569188451,0.00395317528657158,-0.00327776501430321,-0.00372151706248047,0.0130683855430454,0.0132169632686405
2010-12-15,-0.0127662554238768,0.00524749884891662,-0.0179692334965584,-0.015374167249588,-0.0109857680990459,0.00372902855986723,0.0120519347279919,0.0132169632686405,0.0126996808205342
2010-12-16,-0.0083447249928188,-5.88079626151483e-05,-0.000788643573998549,-0.000880669365593612,-0.0151494627135,-0.0107729113536177,0.000178772981630715,0.0126996808205342,0.0129772367508008
2010-12-17,0.00997886864581154,0.00796630267309006,0.0230074488511058,0.00263968477077281,0.0031104224143923,0.00352814341965502,-0.00395717226277048,0.0129772367508008,0.012600457078304
2010-12-20,-0.0106179460182165,-0.00374094427391802,-0.0143663895852026,-0.00705470297988953,-0.0156497716671278,0.0074703233651654,0.00320522420546476,0.012600457078304,0.0118687256140208
2010-12-21,0.0140395140245815,-0.00687530253445223,0.00779123536117821,0.0121384197748293,0.0159602824598726,0.00696710313434323,-2.55332426437604e-05,0.0118687256140208,0.0104699749156616
